danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.476,0.229,11,-15.004,0,0.119,0.986,0.00375,0.248,0.65,62.987,audio_features,3p0v16xcGFMKzIcxYsX6OP,spotify:track:3p0v16xcGFMKzIcxYsX6OP,https://api.spotify.com/v1/tracks/3p0v16xcGFMKzIcxYsX6OP,https://api.spotify.com/v1/audio-analysis/3p0v16xcGFMKzIcxYsX6OP,146480,4
0.641,0.169,7,-13.139,1,0.13,0.986,0.0,0.0706,0.687,116.249,audio_features,0ojvOshbJWnvrcPRgLVtg2,spotify:track:0ojvOshbJWnvrcPRgLVtg2,https://api.spotify.com/v1/tracks/0ojvOshbJWnvrcPRgLVtg2,https://api.spotify.com/v1/audio-analysis/0ojvOshbJWnvrcPRgLVtg2,179160,4
0.419,0.199,7,-13.682,1,0.0411,0.976,1.38e-06,0.0988,0.329,83.687,audio_features,7dTUSNlzToUHfLS33ek0wS,spotify:track:7dTUSNlzToUHfLS33ek0wS,https://api.spotify.com/v1/tracks/7dTUSNlzToUHfLS33ek0wS,https://api.spotify.com/v1/audio-analysis/7dTUSNlzToUHfLS33ek0wS,166107,4
0.583,0.25,2,-13.813,1,0.08,0.979,0.0,0.158,0.707,119.487,audio_features,3e83ZnSInKBnjlFHO5IogK,spotify:track:3e83ZnSInKBnjlFHO5IogK,https://api.spotify.com/v1/tracks/3e83ZnSInKBnjlFHO5IogK,https://api.spotify.com/v1/audio-analysis/3e83ZnSInKBnjlFHO5IogK,144440,4
0.484,0.242,5,-14.328,1,0.257,0.986,3.09e-06,0.145,0.607,80.367,audio_features,59yU6E8BxtYv1QvhZOj4lz,spotify:track:59yU6E8BxtYv1QvhZOj4lz,https://api.spotify.com/v1/tracks/59yU6E8BxtYv1QvhZOj4lz,https://api.spotify.com/v1/audio-analysis/59yU6E8BxtYv1QvhZOj4lz,250467,4
0.534,0.158,6,-16.22,0,0.329,0.981,0.0,0.311,0.626,76.758,audio_features,0TunriGhIGgJ57qqcwtVXQ,spotify:track:0TunriGhIGgJ57qqcwtVXQ,https://api.spotify.com/v1/tracks/0TunriGhIGgJ57qqcwtVXQ,https://api.spotify.com/v1/audio-analysis/0TunriGhIGgJ57qqcwtVXQ,170733,3
0.787,0.173,7,-14.116,1,0.27,0.97,0.0,0.105,0.699,59.901,audio_features,1dvgnQZeLo8iP4Vla3LbKu,spotify:track:1dvgnQZeLo8iP4Vla3LbKu,https://api.spotify.com/v1/tracks/1dvgnQZeLo8iP4Vla3LbKu,https://api.spotify.com/v1/audio-analysis/1dvgnQZeLo8iP4Vla3LbKu,167462,4
0.435,0.41,11,-13.616,1,0.104,0.994,0.106,0.583,0.786,77.323,audio_features,0foSIokYETKBrEwjFLtpNM,spotify:track:0foSIokYETKBrEwjFLtpNM,https://api.spotify.com/v1/tracks/0foSIokYETKBrEwjFLtpNM,https://api.spotify.com/v1/audio-analysis/0foSIokYETKBrEwjFLtpNM,174707,4
0.621,0.364,11,-12.755,1,0.354,0.986,1.08e-05,0.244,0.382,124.666,audio_features,3IB2mckzUN4N3y3ji7jWtQ,spotify:track:3IB2mckzUN4N3y3ji7jWtQ,https://api.spotify.com/v1/tracks/3IB2mckzUN4N3y3ji7jWtQ,https://api.spotify.com/v1/audio-analysis/3IB2mckzUN4N3y3ji7jWtQ,186733,4
0.581,0.643,5,-7.302,0,0.108,0.474,0,0.117,0.424,75.011,audio_features,1IxT0vJid79u6HVfSPFobA,spotify:track:1IxT0vJid79u6HVfSPFobA,https://api.spotify.com/v1/tracks/1IxT0vJid79u6HVfSPFobA,https://api.spotify.com/v1/audio-analysis/1IxT0vJid79u6HVfSPFobA,188000,4
0.89,0.413,1,-9.613,1,0.226,0.214,0,0.139,0.308,92.484,audio_features,1zpPyaMsJIqc0umXBfOkH8,spotify:track:1zpPyaMsJIqc0umXBfOkH8,https://api.spotify.com/v1/tracks/1zpPyaMsJIqc0umXBfOkH8,https://api.spotify.com/v1/audio-analysis/1zpPyaMsJIqc0umXBfOkH8,117816,4
0.482,0.229,7,-12.619,1,0.0812,0.995,6.05e-05,0.549,0.461,77.232,audio_features,0lqEx4vktZP1y9hnwfF27Y,spotify:track:0lqEx4vktZP1y9hnwfF27Y,https://api.spotify.com/v1/tracks/0lqEx4vktZP1y9hnwfF27Y,https://api.spotify.com/v1/audio-analysis/0lqEx4vktZP1y9hnwfF27Y,198000,4
0.403,0.306,2.0,-13.868,0.0,0.132,0.993,0.829,0.395,0.56,77.543,audio_features,00oPGAsi8uXxw4NTgUswjd,spotify:track:00oPGAsi8uXxw4NTgUswjd,https://api.spotify.com/v1/tracks/00oPGAsi8uXxw4NTgUswjd,https://api.spotify.com/v1/audio-analysis/00oPGAsi8uXxw4NTgUswjd,173440.0,3.0,
,,,,,,,,,,,,,,,,,,"{'status': 404, 'message': 'analysis not found'}"
0.385,0.313,1.0,-14.56,1.0,0.0849,0.989,0.626,0.289,0.368,84.136,audio_features,5fLAYpTAUX7wVylCxLMV73,spotify:track:5fLAYpTAUX7wVylCxLMV73,https://api.spotify.com/v1/tracks/5fLAYpTAUX7wVylCxLMV73,https://api.spotify.com/v1/audio-analysis/5fLAYpTAUX7wVylCxLMV73,182747.0,4.0,
0.308,0.264,7.0,-15.326,1.0,0.0497,0.858,0.181,0.722,0.541,93.042,audio_features,4JPYUK6hNL36chDMkWRFVk,spotify:track:4JPYUK6hNL36chDMkWRFVk,https://api.spotify.com/v1/tracks/4JPYUK6hNL36chDMkWRFVk,https://api.spotify.com/v1/audio-analysis/4JPYUK6hNL36chDMkWRFVk,155747.0,3.0,
0.542,0.156,2.0,-16.172,1.0,0.259,0.842,0.937,0.0916,0.151,117.273,audio_features,0rVTAgxzUlDt4TDfnY5New,spotify:track:0rVTAgxzUlDt4TDfnY5New,https://api.spotify.com/v1/tracks/0rVTAgxzUlDt4TDfnY5New,https://api.spotify.com/v1/audio-analysis/0rVTAgxzUlDt4TDfnY5New,159280.0,4.0,
0.471,0.286,5.0,-12.204,1.0,0.0584,0.987,0.837,0.0617,0.323,124.887,audio_features,5eQkGH45HAVFmNBvgDd9PR,spotify:track:5eQkGH45HAVFmNBvgDd9PR,https://api.spotify.com/v1/tracks/5eQkGH45HAVFmNBvgDd9PR,https://api.spotify.com/v1/audio-analysis/5eQkGH45HAVFmNBvgDd9PR,184587.0,4.0,
0.688,0.512,5,-8.153,0,0.377,0.472,0.0,0.0903,0.566,128.65,audio_features,54xDHTVEnq6zLnaQsNanPX,spotify:track:54xDHTVEnq6zLnaQsNanPX,https://api.spotify.com/v1/tracks/54xDHTVEnq6zLnaQsNanPX,https://api.spotify.com/v1/audio-analysis/54xDHTVEnq6zLnaQsNanPX,166012,5
0.737,0.664,9,-8.136,0,0.0673,0.0849,0.0,0.662,0.632,102.955,audio_features,3huNncIDis8LwCGHxCj9RN,spotify:track:3huNncIDis8LwCGHxCj9RN,https://api.spotify.com/v1/tracks/3huNncIDis8LwCGHxCj9RN,https://api.spotify.com/v1/audio-analysis/3huNncIDis8LwCGHxCj9RN,210001,4
0.689,0.584,9,-10.109,0,0.81,0.219,0.0,0.0878,0.757,128.643,audio_features,1rQ8moTaASUf5s7hyNW472,spotify:track:1rQ8moTaASUf5s7hyNW472,https://api.spotify.com/v1/tracks/1rQ8moTaASUf5s7hyNW472,https://api.spotify.com/v1/audio-analysis/1rQ8moTaASUf5s7hyNW472,202136,5
0.632,0.798,5,-8.437,0,0.101,0.0514,0.0,0.155,0.67,167.805,audio_features,2bFQiqszqO4q0b5wyUifnr,spotify:track:2bFQiqszqO4q0b5wyUifnr,https://api.spotify.com/v1/tracks/2bFQiqszqO4q0b5wyUifnr,https://api.spotify.com/v1/audio-analysis/2bFQiqszqO4q0b5wyUifnr,229000,4
0.677,0.484,4,-12.116,0,0.781,0.915,0.0,0.215,0.765,97.292,audio_features,19SnmhKDmyhFxsmwY3SpR5,spotify:track:19SnmhKDmyhFxsmwY3SpR5,https://api.spotify.com/v1/tracks/19SnmhKDmyhFxsmwY3SpR5,https://api.spotify.com/v1/audio-analysis/19SnmhKDmyhFxsmwY3SpR5,152424,4
0.942,0.696,1,-11.054,1,0.31,0.0557,4.96e-06,0.287,0.854,124.095,audio_features,49nTxsCtfXiF1gD5g0WLpt,spotify:track:49nTxsCtfXiF1gD5g0WLpt,https://api.spotify.com/v1/tracks/49nTxsCtfXiF1gD5g0WLpt,https://api.spotify.com/v1/audio-analysis/49nTxsCtfXiF1gD5g0WLpt,232320,4
0.836,0.658,4,-5.687,0,0.146,0.575,0.0,0.152,0.762,96.032,audio_features,4mP7ZGwUyvCfDAreFHfJgl,spotify:track:4mP7ZGwUyvCfDAreFHfJgl,https://api.spotify.com/v1/tracks/4mP7ZGwUyvCfDAreFHfJgl,https://api.spotify.com/v1/audio-analysis/4mP7ZGwUyvCfDAreFHfJgl,152383,4
0.682,0.577,5,-7.921,0,0.435,0.5,0.0,0.261,0.627,124.221,audio_features,65tkBJpXiUFT52VnETzrPF,spotify:track:65tkBJpXiUFT52VnETzrPF,https://api.spotify.com/v1/tracks/65tkBJpXiUFT52VnETzrPF,https://api.spotify.com/v1/audio-analysis/65tkBJpXiUFT52VnETzrPF,148480,5
0.62,0.584,11,-7.854,0,0.325,0.403,0.0,0.204,0.79,127.849,audio_features,5m1wHOQ9hoIRKMV1rrekOv,spotify:track:5m1wHOQ9hoIRKMV1rrekOv,https://api.spotify.com/v1/tracks/5m1wHOQ9hoIRKMV1rrekOv,https://api.spotify.com/v1/audio-analysis/5m1wHOQ9hoIRKMV1rrekOv,153313,5
0.834,0.508,4,-9.729,0,0.412,0.722,0.0,0.15,0.65,96.031,audio_features,4EOWlJ3RHMKy3GiwAVbiZC,spotify:track:4EOWlJ3RHMKy3GiwAVbiZC,https://api.spotify.com/v1/tracks/4EOWlJ3RHMKy3GiwAVbiZC,https://api.spotify.com/v1/audio-analysis/4EOWlJ3RHMKy3GiwAVbiZC,161064,4
0.476,0.295,6,-16.164,1,0.0777,0.993,0.000106,0.22,0.551,121.065,audio_features,6HaLOzmEMzRaaeePJZfDZ6,spotify:track:6HaLOzmEMzRaaeePJZfDZ6,https://api.spotify.com/v1/tracks/6HaLOzmEMzRaaeePJZfDZ6,https://api.spotify.com/v1/audio-analysis/6HaLOzmEMzRaaeePJZfDZ6,224107,3
0.522,0.242,9,-14.133,1,0.126,0.982,0.000269,0.0793,0.654,80.546,audio_features,5maFnZt4Gjiuj3l72NmBl6,spotify:track:5maFnZt4Gjiuj3l72NmBl6,https://api.spotify.com/v1/tracks/5maFnZt4Gjiuj3l72NmBl6,https://api.spotify.com/v1/audio-analysis/5maFnZt4Gjiuj3l72NmBl6,256600,5
0.487,0.366,9,-10.908,1,0.049,0.979,0.00045,0.0881,0.527,127.033,audio_features,1yTkTFaTsYruKuu5qko76W,spotify:track:1yTkTFaTsYruKuu5qko76W,https://api.spotify.com/v1/tracks/1yTkTFaTsYruKuu5qko76W,https://api.spotify.com/v1/audio-analysis/1yTkTFaTsYruKuu5qko76W,215867,4
0.53,0.364,9,-10.591,1,0.0695,0.986,0.000391,0.361,0.631,76.555,audio_features,2zYMLKrqcGZVM0nVENkoZz,spotify:track:2zYMLKrqcGZVM0nVENkoZz,https://api.spotify.com/v1/tracks/2zYMLKrqcGZVM0nVENkoZz,https://api.spotify.com/v1/audio-analysis/2zYMLKrqcGZVM0nVENkoZz,208200,4
0.431,0.267,2,-14.059,0,0.235,0.99,0.0,0.11,0.673,72.963,audio_features,0JPOO7zswgYhYyPkk0Q57n,spotify:track:0JPOO7zswgYhYyPkk0Q57n,https://api.spotify.com/v1/tracks/0JPOO7zswgYhYyPkk0Q57n,https://api.spotify.com/v1/audio-analysis/0JPOO7zswgYhYyPkk0Q57n,203893,3
0.443,0.384,2,-11.948,1,0.246,0.985,0.0,0.841,0.483,70.441,audio_features,5EAEYGj9Lxyn27k6FyRc0A,spotify:track:5EAEYGj9Lxyn27k6FyRc0A,https://api.spotify.com/v1/tracks/5EAEYGj9Lxyn27k6FyRc0A,https://api.spotify.com/v1/audio-analysis/5EAEYGj9Lxyn27k6FyRc0A,204267,4
0.262,0.295,11,-13.282,1,0.0433,0.903,0.000139,0.166,0.477,169.309,audio_features,6oYBpBXBTRVedvXtk3nVS0,spotify:track:6oYBpBXBTRVedvXtk3nVS0,https://api.spotify.com/v1/tracks/6oYBpBXBTRVedvXtk3nVS0,https://api.spotify.com/v1/audio-analysis/6oYBpBXBTRVedvXtk3nVS0,190760,3
0.444,0.228,9,-11.623,1,0.0848,0.986,1.5e-05,0.21,0.561,70.47,audio_features,5jnvj1D31Uq0IRPMyntyhH,spotify:track:5jnvj1D31Uq0IRPMyntyhH,https://api.spotify.com/v1/tracks/5jnvj1D31Uq0IRPMyntyhH,https://api.spotify.com/v1/audio-analysis/5jnvj1D31Uq0IRPMyntyhH,209467,3
0.464,0.277,7,-14.628,0,0.0578,0.994,3.73e-06,0.0991,0.834,92.141,audio_features,0cqYzfCNsc3ESTkEsE45Ns,spotify:track:0cqYzfCNsc3ESTkEsE45Ns,https://api.spotify.com/v1/tracks/0cqYzfCNsc3ESTkEsE45Ns,https://api.spotify.com/v1/audio-analysis/0cqYzfCNsc3ESTkEsE45Ns,195200,3
0.445,0.184,10,-14.914,0,0.0526,0.995,0.00012,0.395,0.304,111.073,audio_features,2CpZIqK2OKtCnzGGVziyuV,spotify:track:2CpZIqK2OKtCnzGGVziyuV,https://api.spotify.com/v1/tracks/2CpZIqK2OKtCnzGGVziyuV,https://api.spotify.com/v1/audio-analysis/2CpZIqK2OKtCnzGGVziyuV,208787,4
0.381,0.321,11,-9.615,1,0.0294,0.729,0.0,0.164,0.0877,121.672,audio_features,1kXw1xm08vy9QgYHp8k39I,spotify:track:1kXw1xm08vy9QgYHp8k39I,https://api.spotify.com/v1/tracks/1kXw1xm08vy9QgYHp8k39I,https://api.spotify.com/v1/audio-analysis/1kXw1xm08vy9QgYHp8k39I,292013,4
0.385,0.39,11,-7.077,1,0.0283,0.356,0.0,0.07,0.0486,89.958,audio_features,68xtalQPLoeK9cxtupro9N,spotify:track:68xtalQPLoeK9cxtupro9N,https://api.spotify.com/v1/tracks/68xtalQPLoeK9cxtupro9N,https://api.spotify.com/v1/audio-analysis/68xtalQPLoeK9cxtupro9N,274720,4
0.327,0.00963,5,-33.372,1,0.0363,0.627,0.0,0.131,0.0553,110.902,audio_features,72Zap37Lw04PzRmomEatb2,spotify:track:72Zap37Lw04PzRmomEatb2,https://api.spotify.com/v1/tracks/72Zap37Lw04PzRmomEatb2,https://api.spotify.com/v1/audio-analysis/72Zap37Lw04PzRmomEatb2,224000,4
0.354,0.124,2,-16.29,1,0.032,0.665,5.64e-06,0.119,0.0463,134.659,audio_features,0Hmq3Jq6krlJmSMpUiuJAP,spotify:track:0Hmq3Jq6krlJmSMpUiuJAP,https://api.spotify.com/v1/tracks/0Hmq3Jq6krlJmSMpUiuJAP,https://api.spotify.com/v1/audio-analysis/0Hmq3Jq6krlJmSMpUiuJAP,203918,4
0.369,0.321,11,-12.427,1,0.0278,0.0397,0.0,0.309,0.303,68.287,audio_features,0aeTGPtEdNsqGDn3cqcS7l,spotify:track:0aeTGPtEdNsqGDn3cqcS7l,https://api.spotify.com/v1/tracks/0aeTGPtEdNsqGDn3cqcS7l,https://api.spotify.com/v1/audio-analysis/0aeTGPtEdNsqGDn3cqcS7l,162000,5
0.464,0.0741,11,-19.43,1,0.0356,0.362,0.0,0.0577,0.177,140.719,audio_features,0CHCuYIozep5ggK0b61lUY,spotify:track:0CHCuYIozep5ggK0b61lUY,https://api.spotify.com/v1/tracks/0CHCuYIozep5ggK0b61lUY,https://api.spotify.com/v1/audio-analysis/0CHCuYIozep5ggK0b61lUY,262548,4
0.327,0.00599,1,-33.926,1,0.0366,0.693,0.0,0.0719,0.188,70.233,audio_features,6jk2NElpcDBsasIQT6vk5d,spotify:track:6jk2NElpcDBsasIQT6vk5d,https://api.spotify.com/v1/tracks/6jk2NElpcDBsasIQT6vk5d,https://api.spotify.com/v1/audio-analysis/6jk2NElpcDBsasIQT6vk5d,222000,4
0.22,0.492,5,-5.064,1,0.0334,0.0103,0.0,0.127,0.071,67.132,audio_features,5NVPZM2g0RCXraDrVYkldf,spotify:track:5NVPZM2g0RCXraDrVYkldf,https://api.spotify.com/v1/tracks/5NVPZM2g0RCXraDrVYkldf,https://api.spotify.com/v1/audio-analysis/5NVPZM2g0RCXraDrVYkldf,166000,3
0.333,0.422,4,-9.473,1,0.0334,0.00195,0.0,0.0839,0.103,68.201,audio_features,626RRhO0IYOHOVZgcvxMJe,spotify:track:626RRhO0IYOHOVZgcvxMJe,https://api.spotify.com/v1/tracks/626RRhO0IYOHOVZgcvxMJe,https://api.spotify.com/v1/audio-analysis/626RRhO0IYOHOVZgcvxMJe,211575,4
0.186,0.475,4,-11.762,1,0.0422,0.0436,0.0,0.162,0.221,59.871,audio_features,3o83aLCg6eUFAYPEjnWwQv,spotify:track:3o83aLCg6eUFAYPEjnWwQv,https://api.spotify.com/v1/tracks/3o83aLCg6eUFAYPEjnWwQv,https://api.spotify.com/v1/audio-analysis/3o83aLCg6eUFAYPEjnWwQv,250210,4
0.773,0.684,5,-8.962,1,0.0794,0.274,0.233,0.0918,0.784,156.053,audio_features,6TIPsXP0lyN0uDlZVozZgQ,spotify:track:6TIPsXP0lyN0uDlZVozZgQ,https://api.spotify.com/v1/tracks/6TIPsXP0lyN0uDlZVozZgQ,https://api.spotify.com/v1/audio-analysis/6TIPsXP0lyN0uDlZVozZgQ,121550,4
0.569,0.846,1,-10.056,1,0.109,0.000352,0.715,0.0648,0.557,109.984,audio_features,2nbuUJ1WkebEvL7XjZbTPe,spotify:track:2nbuUJ1WkebEvL7XjZbTPe,https://api.spotify.com/v1/tracks/2nbuUJ1WkebEvL7XjZbTPe,https://api.spotify.com/v1/audio-analysis/2nbuUJ1WkebEvL7XjZbTPe,93330,4
0.617,0.917,0,-1.881,1,0.394,0.00883,0.845,0.0661,0.672,139.312,audio_features,6mehNGzbtPqFlCTScnxFRG,spotify:track:6mehNGzbtPqFlCTScnxFRG,https://api.spotify.com/v1/tracks/6mehNGzbtPqFlCTScnxFRG,https://api.spotify.com/v1/audio-analysis/6mehNGzbtPqFlCTScnxFRG,145713,4
0.374,0.912,0,-5.803,1,0.057,0.0515,0.0,0.106,0.176,155.905,audio_features,6bBZWGtbpIqlVBM3dQQjGj,spotify:track:6bBZWGtbpIqlVBM3dQQjGj,https://api.spotify.com/v1/tracks/6bBZWGtbpIqlVBM3dQQjGj,https://api.spotify.com/v1/audio-analysis/6bBZWGtbpIqlVBM3dQQjGj,195190,4
0.73,0.449,9,-10.81,0,0.0999,0.677,1.45e-06,0.0872,0.405,117.945,audio_features,2hpl6YkATdzrYiqA6yZ2Ij,spotify:track:2hpl6YkATdzrYiqA6yZ2Ij,https://api.spotify.com/v1/tracks/2hpl6YkATdzrYiqA6yZ2Ij,https://api.spotify.com/v1/audio-analysis/2hpl6YkATdzrYiqA6yZ2Ij,207365,4
0.804,0.662,1,-7.964,1,0.0816,0.0462,0.0516,0.105,0.337,130.003,audio_features,2yNQVRy7nlVepnqxgerxH2,spotify:track:2yNQVRy7nlVepnqxgerxH2,https://api.spotify.com/v1/tracks/2yNQVRy7nlVepnqxgerxH2,https://api.spotify.com/v1/audio-analysis/2yNQVRy7nlVepnqxgerxH2,254764,4
0.71,0.716,7,-7.192,0,0.0374,0.542,0.00145,0.08,0.175,109.97,audio_features,6e5QPIMwsxsqka9ZQoGOiN,spotify:track:6e5QPIMwsxsqka9ZQoGOiN,https://api.spotify.com/v1/tracks/6e5QPIMwsxsqka9ZQoGOiN,https://api.spotify.com/v1/audio-analysis/6e5QPIMwsxsqka9ZQoGOiN,202986,4
0.594,0.391,10,-12.892,0,0.161,0.595,0.0185,0.214,0.376,119.775,audio_features,7y8uons9JEcYtBZRjbTm5I,spotify:track:7y8uons9JEcYtBZRjbTm5I,https://api.spotify.com/v1/tracks/7y8uons9JEcYtBZRjbTm5I,https://api.spotify.com/v1/audio-analysis/7y8uons9JEcYtBZRjbTm5I,160212,4
0.557,0.781,5,-6.046,1,0.214,0.481,8.93e-05,0.148,0.5,94.701,audio_features,36HzH0DJau8ZaM3AMRG8VB,spotify:track:36HzH0DJau8ZaM3AMRG8VB,https://api.spotify.com/v1/tracks/36HzH0DJau8ZaM3AMRG8VB,https://api.spotify.com/v1/audio-analysis/36HzH0DJau8ZaM3AMRG8VB,161183,4
0.504,0.609,7,-7.061,0,0.215,0.565,0.0,0.107,0.461,155.099,audio_features,2cONouGp54pnIOVDw6kBXS,spotify:track:2cONouGp54pnIOVDw6kBXS,https://api.spotify.com/v1/tracks/2cONouGp54pnIOVDw6kBXS,https://api.spotify.com/v1/audio-analysis/2cONouGp54pnIOVDw6kBXS,204755,4
0.641,0.531,9,-6.742,0,0.0367,0.683,0.0,0.108,0.445,104.981,audio_features,5gi2EWAaGTculgFkRrwrnP,spotify:track:5gi2EWAaGTculgFkRrwrnP,https://api.spotify.com/v1/tracks/5gi2EWAaGTculgFkRrwrnP,https://api.spotify.com/v1/audio-analysis/5gi2EWAaGTculgFkRrwrnP,208933,4
0.714,0.537,4,-8.272,0,0.0945,0.319,0.0,0.201,0.3,85.055,audio_features,1vDevCCgrKfytVgMD7eTqX,spotify:track:1vDevCCgrKfytVgMD7eTqX,https://api.spotify.com/v1/tracks/1vDevCCgrKfytVgMD7eTqX,https://api.spotify.com/v1/audio-analysis/1vDevCCgrKfytVgMD7eTqX,216327,4
0.709,0.457,3,-10.155,0,0.0436,0.185,2.16e-06,0.0932,0.0651,115.955,audio_features,7K0Y00QxzvQZgrZFmflKoQ,spotify:track:7K0Y00QxzvQZgrZFmflKoQ,https://api.spotify.com/v1/tracks/7K0Y00QxzvQZgrZFmflKoQ,https://api.spotify.com/v1/audio-analysis/7K0Y00QxzvQZgrZFmflKoQ,239587,4
0.698,0.458,9,-12.145,0,0.428,0.905,3.52e-06,0.109,0.544,139.536,audio_features,7Gbz6OCtB1mETLDyiNUur8,spotify:track:7Gbz6OCtB1mETLDyiNUur8,https://api.spotify.com/v1/tracks/7Gbz6OCtB1mETLDyiNUur8,https://api.spotify.com/v1/audio-analysis/7Gbz6OCtB1mETLDyiNUur8,206293,4
0.32,0.69,4,-8.263,0,0.0345,0.00282,0.0021,0.132,0.199,134.011,audio_features,5J0Hs1Oy4e9KARkVvz3dS6,spotify:track:5J0Hs1Oy4e9KARkVvz3dS6,https://api.spotify.com/v1/tracks/5J0Hs1Oy4e9KARkVvz3dS6,https://api.spotify.com/v1/audio-analysis/5J0Hs1Oy4e9KARkVvz3dS6,270316,4
0.769,0.29,6,-14.553,1,0.288,0.713,0.0,0.517,0.445,131.005,audio_features,2d7aFqeLz329qxxMsrZRg4,spotify:track:2d7aFqeLz329qxxMsrZRg4,https://api.spotify.com/v1/tracks/2d7aFqeLz329qxxMsrZRg4,https://api.spotify.com/v1/audio-analysis/2d7aFqeLz329qxxMsrZRg4,408648,4
0.728,0.514,1,-14.383,1,0.263,0.478,4.61e-05,0.395,0.358,123.301,audio_features,32lGncHpgAtQpmAWQOfRTf,spotify:track:32lGncHpgAtQpmAWQOfRTf,https://api.spotify.com/v1/tracks/32lGncHpgAtQpmAWQOfRTf,https://api.spotify.com/v1/audio-analysis/32lGncHpgAtQpmAWQOfRTf,355555,4
0.851,0.642,8,-7.906,0,0.102,0.119,0.000191,0.23,0.947,93.332,audio_features,1NOIJydXf7yAW8l43HneWq,spotify:track:1NOIJydXf7yAW8l43HneWq,https://api.spotify.com/v1/tracks/1NOIJydXf7yAW8l43HneWq,https://api.spotify.com/v1/audio-analysis/1NOIJydXf7yAW8l43HneWq,98568,4
0.825,0.362,1,-9.639,1,0.0677,0.0335,9.41e-05,0.194,0.193,108.772,audio_features,1OvfL9zTiax84pdoqNAMhh,spotify:track:1OvfL9zTiax84pdoqNAMhh,https://api.spotify.com/v1/tracks/1OvfL9zTiax84pdoqNAMhh,https://api.spotify.com/v1/audio-analysis/1OvfL9zTiax84pdoqNAMhh,513210,4
0.942,0.422,1,-9.594,1,0.0698,0.209,0.227,0.0835,0.629,98.572,audio_features,7hrC9hqMqlFHWVIIs9jL6X,spotify:track:7hrC9hqMqlFHWVIIs9jL6X,https://api.spotify.com/v1/tracks/7hrC9hqMqlFHWVIIs9jL6X,https://api.spotify.com/v1/audio-analysis/7hrC9hqMqlFHWVIIs9jL6X,258152,4
0.485,0.369,1,-11.915,1,0.186,0.487,0.00614,0.223,0.333,110.188,audio_features,59vk45q3t5MjblJZfWYTpM,spotify:track:59vk45q3t5MjblJZfWYTpM,https://api.spotify.com/v1/tracks/59vk45q3t5MjblJZfWYTpM,https://api.spotify.com/v1/audio-analysis/59vk45q3t5MjblJZfWYTpM,258979,4
0.663,0.774,11,-5.17,0,0.362,0.0595,0.0,0.0924,0.639,154.82,audio_features,6OHPVBMe8H5w02VRwn7l7Z,spotify:track:6OHPVBMe8H5w02VRwn7l7Z,https://api.spotify.com/v1/tracks/6OHPVBMe8H5w02VRwn7l7Z,https://api.spotify.com/v1/audio-analysis/6OHPVBMe8H5w02VRwn7l7Z,427007,4
0.847,0.483,1,-9.032,1,0.166,0.217,3.66e-05,0.112,0.611,127.944,audio_features,1D12kBPBa2fDoIgHQR7wUb,spotify:track:1D12kBPBa2fDoIgHQR7wUb,https://api.spotify.com/v1/tracks/1D12kBPBa2fDoIgHQR7wUb,https://api.spotify.com/v1/audio-analysis/1D12kBPBa2fDoIgHQR7wUb,441420,4
0.505,0.576,4,-10.945,0,0.213,0.0616,0.092,0.255,0.508,146.531,audio_features,1l9Ny3Ip4K2uKomwolngTd,spotify:track:1l9Ny3Ip4K2uKomwolngTd,https://api.spotify.com/v1/tracks/1l9Ny3Ip4K2uKomwolngTd,https://api.spotify.com/v1/audio-analysis/1l9Ny3Ip4K2uKomwolngTd,433325,4
0.252,0.54,1,-9.758,0,0.0974,0.0111,9.48e-05,0.17,0.107,149.38,audio_features,73txfQ98H0UOz2rfvTEQO9,spotify:track:73txfQ98H0UOz2rfvTEQO9,https://api.spotify.com/v1/tracks/73txfQ98H0UOz2rfvTEQO9,https://api.spotify.com/v1/audio-analysis/73txfQ98H0UOz2rfvTEQO9,178305,3
0.381,0.875,6,-6.538,0,0.105,0.000157,0.819,0.162,0.121,175.097,audio_features,2bqPObo1YjAr73HRiKIYJC,spotify:track:2bqPObo1YjAr73HRiKIYJC,https://api.spotify.com/v1/tracks/2bqPObo1YjAr73HRiKIYJC,https://api.spotify.com/v1/audio-analysis/2bqPObo1YjAr73HRiKIYJC,274000,4
0.667,0.99,4,-6.313,0,0.134,0.00839,0.858,0.589,0.273,110.06,audio_features,4jR9qojMjeDYCOCph0ROLn,spotify:track:4jR9qojMjeDYCOCph0ROLn,https://api.spotify.com/v1/tracks/4jR9qojMjeDYCOCph0ROLn,https://api.spotify.com/v1/audio-analysis/4jR9qojMjeDYCOCph0ROLn,220000,4
0.177,0.991,1,-7.772,1,0.313,0.00133,0.879,0.682,0.356,172.59,audio_features,0Scf07JWXP0FepenkJ0JqI,spotify:track:0Scf07JWXP0FepenkJ0JqI,https://api.spotify.com/v1/tracks/0Scf07JWXP0FepenkJ0JqI,https://api.spotify.com/v1/audio-analysis/0Scf07JWXP0FepenkJ0JqI,255000,4
